"panel","true_value","rep","ml_width_mu","ml_width_sigma","ml_width_xi"
"sigma",13.4,60,3.07068675619852,2.36834939516012,0.141802309381455
"sigma",13.4,61,2.96557613641956,2.38476214496954,0.169685217629509
"sigma",13.4,62,2.78652941046443,2.1467522963807,0.145532374679661
"sigma",13.4,63,3.05215186058591,2.41090989805997,0.161900315837404
"sigma",13.4,64,2.77031409877985,2.22397466237333,0.169664934300257
"sigma",13.4,65,2.74474238082463,2.12785079141007,0.147069863855807
"sigma",13.4,66,2.94653380908535,2.39422626265889,0.172494295880677
"sigma",13.4,67,2.64283874989673,2.05963011927271,0.154790749942207
"sigma",13.4,68,2.80770845417813,2.33436801417331,0.164820095894457
"sigma",13.4,69,2.99786039330044,2.32479076562759,0.149244972235123
"sigma",13.4,70,2.68044152968556,2.16836331866221,0.170667565143256
"sigma",13.4,71,3.02652879938643,2.41908625669738,0.181956335872986
"sigma",13.4,72,2.67859780870153,2.17180225883748,0.158609208602406
"sigma",13.4,73,2.86064458930169,2.24123795764302,0.152724982391498
"sigma",13.4,74,2.80463526864995,2.24046380495821,0.154265483298126
"sigma",13.4,75,2.79687047733639,2.20387004824671,0.165252811616393
"sigma",13.4,76,3.03059328672334,2.4377802660407,0.167320537898138
"sigma",13.4,77,2.63393107138731,2.14549393827391,0.167676686771893
"sigma",13.4,78,2.61764684010209,2.04128675138904,0.138035202040967
"sigma",13.4,79,2.78276123750301,2.22595532382034,0.166345183470147
"sigma",13.4,80,2.9277821531028,2.3448771075214,0.162389888965541
"sigma",13.4,81,2.99068796509673,2.39456066543022,0.165025428323248
"sigma",13.4,82,2.89898604731615,2.3019817768423,0.152774063457671
"sigma",13.4,83,2.77856773231252,2.14405455532891,0.152567472971103
"sigma",13.4,84,2.84005985789209,2.25575341893558,0.160223499686892
"sigma",13.4,85,3.12313080064196,2.45469838393791,0.150906360252695
"sigma",13.4,86,3.04413553114271,2.41148635636737,0.147625036056808
"sigma",13.4,87,2.99932974253677,2.35715173379696,0.161199247265677
"sigma",13.4,88,2.86574941813208,2.19998950475934,0.148335267776429
"sigma",13.4,89,2.90428830728136,2.35633545687416,0.163163614130249
"sigma",13.4,90,2.8625138441035,2.33411690216727,0.166244153422402
"sigma",13.4,91,3.09260914007311,2.4014363989668,0.152983265976536
"sigma",13.4,92,2.93609263451332,2.35891909934429,0.154791004119404
"sigma",13.4,93,3.01824917445987,2.42725068561423,0.163584664663344
"sigma",13.4,94,2.65721964829282,2.0842764458982,0.158799413834932
"sigma",13.4,95,3.18155348049903,2.58375026979679,0.150669751303144
"sigma",13.4,96,2.66911701355675,2.13908132416207,0.159302347352763
"sigma",13.4,97,2.77627143378461,2.20804986996091,0.148845294557798
"sigma",13.4,98,2.88394323747116,2.42855233029403,0.162390020200905
"sigma",13.4,99,2.73677382203702,2.22998267666133,0.158438005889499
"sigma",15.0625,0,3.22668401892589,2.62568687155277,0.167825406149453
"sigma",15.0625,1,3.08447831162645,2.37289054422808,0.153462434085543
"sigma",15.0625,2,3.28828714642881,2.63598536859283,0.185274262368651
"sigma",15.0625,3,3.46953107672915,2.92764231500976,0.178178618086614
"sigma",15.0625,4,3.07326066971116,2.47513140989149,0.149044954127689
"sigma",15.0625,5,3.27588217262426,2.66182617295542,0.158364388507176
"sigma",15.0625,6,3.06742039466518,2.40241669362632,0.153029177990083
"sigma",15.0625,7,3.15629341292862,2.41813513228044,0.140865648277207
"sigma",15.0625,8,3.35992462745961,2.66082505662862,0.163791891234452
"sigma",15.0625,9,3.53653680604942,2.86558993629617,0.162775823746451
"sigma",15.0625,10,3.33875467426367,2.67034432206127,0.164572605803243
"sigma",15.0625,11,3.28872607248907,2.54611049604479,0.143655037322814
"sigma",15.0625,12,3.12264660854002,2.55906788745182,0.161368006152458
"sigma",15.0625,13,3.30459286833479,2.61376783212443,0.153769619761444
"sigma",15.0625,14,3.15652542424134,2.41414615382967,0.15824269603817
"sigma",15.0625,15,3.62636752518188,2.86044725542343,0.158334540845595
"sigma",15.0625,16,3.1558862192758,2.56178747160422,0.164463459531338
"sigma",15.0625,17,3.20984652652165,2.61539876833746,0.163914313036838
"sigma",15.0625,18,3.18233120940074,2.57235959299534,0.173023478249761
"sigma",15.0625,19,3.3242797329838,2.64277566252293,0.143479701466612
"sigma",15.0625,20,3.00183079053698,2.45118319150014,0.159531308608388
"sigma",15.0625,21,3.09531617724173,2.52653931233453,0.15839616519603
"sigma",15.0625,22,3.12503017453938,2.48173474370745,0.159386055772451
"sigma",15.0625,23,3.00970406266418,2.30974415547393,0.14333631157169
"sigma",15.0625,24,3.10807367455553,2.51672166522287,0.155260454206626
"sigma",15.0625,25,3.272228560276,2.57134918004989,0.136366943416136
"sigma",15.0625,26,3.33053402272272,2.68340692395427,0.155273839086843
"sigma",15.0625,27,3.11658071637373,2.37012135959601,0.142812216575431
"sigma",15.0625,28,3.07797750775675,2.39754810892355,0.166800449432989
"sigma",15.0625,29,3.31579566015652,2.62761656697367,0.156433049381249
"sigma",15.0625,30,3.23556678370052,2.67646328429411,0.168425983380294
"sigma",15.0625,31,3.18729255657426,2.54198130321413,0.163940611916878
"sigma",15.0625,32,3.25452996239599,2.50049388095316,0.14543735099497
"sigma",15.0625,33,3.06432778310706,2.47263000569557,0.163445140998506
"sigma",15.0625,34,3.61764821888426,2.87631676636401,0.180989338945337
"sigma",15.0625,35,3.32514507542135,2.56798584778838,0.151659047496076
"sigma",15.0625,36,3.42717462967421,2.66259207772831,0.145167329881505
"sigma",15.0625,37,3.31334195605695,2.61485731061253,0.15926116894338
"sigma",15.0625,38,3.17332612399832,2.48676585134399,0.140704439472175
"sigma",15.0625,39,3.50300470655434,2.87690346754075,0.169393489264657
"sigma",15.0625,40,3.11437633198463,2.6731295510198,0.185022775386759
"sigma",15.0625,41,3.37245827295538,2.56764728004245,0.147572507217889
"sigma",15.0625,42,3.54349962289385,2.8018350633457,0.139112001046255
"sigma",15.0625,43,3.17919566020116,2.56978497410427,0.148286798223432
"sigma",15.0625,44,3.46147553792208,2.67011607312787,0.158093229609501
"sigma",15.0625,45,3.31374586646261,2.66636999509314,0.155520616156599
"sigma",15.0625,46,3.51406773180363,2.82617568736743,0.189373163273801
"sigma",15.0625,47,3.1125262974077,2.49043983712138,0.15460356698399
"sigma",15.0625,48,3.20349855228945,2.67169498084702,0.164218065225126
"sigma",15.0625,49,3.19357813860179,2.54022367482217,0.15991616404385
"sigma",15.0625,50,3.08282756494706,2.47635089607314,0.153491706515835
"sigma",15.0625,51,3.33208677388213,2.61399292218925,0.154663463038278
"sigma",15.0625,52,3.21371415474542,2.49785673491801,0.156719482499839
"sigma",15.0625,53,3.39527423749681,2.64533994748563,0.158892141116096
"sigma",15.0625,54,3.23289104334135,2.56100327504561,0.147390886008155
"sigma",15.0625,55,3.16350966474689,2.43866770106984,0.15039099207543
"sigma",15.0625,56,3.44530455546711,2.80147605065273,0.177335060452245
"sigma",15.0625,57,3.2766068159907,2.53950047416988,0.15075780073049
"sigma",15.0625,58,3.42891390291869,2.71901206382466,0.161012496838977
"sigma",15.0625,59,3.57157269905633,2.90380434963645,0.161569313105201
"sigma",15.0625,60,3.12806947539437,2.43928434400664,0.14287410657597
"sigma",15.0625,61,3.38190935600155,2.66335559555188,0.157090361271102
"sigma",15.0625,62,3.30184537774007,2.69076832749005,0.1615132869563
"sigma",15.0625,63,3.53965953165676,2.78262200906454,0.159531872911618
"sigma",15.0625,64,3.06959703362143,2.40749014040628,0.149173863439411
"sigma",15.0625,65,3.23192199313737,2.5327072463766,0.146815079638685
"sigma",15.0625,66,3.28684200555351,2.53593555503461,0.146986974633179
"sigma",15.0625,67,3.21113196552012,2.66225909360271,0.158403290710257
"sigma",15.0625,68,3.40317751316224,2.72989511286873,0.150620742454335
"sigma",15.0625,69,3.12365659725912,2.56914920376955,0.163292288234015
"sigma",15.0625,70,2.97517357582488,2.40803794394958,0.157598727204618
"sigma",15.0625,71,3.48766016266902,2.66293447305742,0.147916268305858
"sigma",15.0625,72,3.2428615207854,2.51798864333297,0.144982955427414
"sigma",15.0625,73,3.17400240590002,2.38914302363165,0.146369794493076
"sigma",15.0625,74,3.15603595077565,2.63385309325799,0.171961095980793
"sigma",15.0625,75,3.08698370187411,2.3379043352361,0.135266742645491
"sigma",15.0625,76,3.15211464896311,2.59223966141516,0.158488147838345
"sigma",15.0625,77,3.43832325224488,2.67806152250625,0.148086394057417
"sigma",15.0625,78,3.31231870051553,2.70656765094502,0.154918173389448
"sigma",15.0625,79,3.127508630164,2.47776961933214,0.157443317132034
"sigma",15.0625,80,3.39373659992866,2.74766955557002,0.161140490554485
"sigma",15.0625,81,3.2292892645346,2.51899564965697,0.157491496656263
"sigma",15.0625,82,3.00635679125539,2.43764375562569,0.125802685448576
"sigma",15.0625,83,3.1274303085733,2.41206686158596,0.155092050149167
"sigma",15.0625,84,3.24026075880054,2.67305532350812,0.169969445888542
"sigma",15.0625,85,3.16223852704942,2.47491571118518,0.151534488926647
"sigma",15.0625,86,3.18211317681271,2.54635639806861,0.178134089904257
"sigma",15.0625,87,3.06287251894665,2.39804085157189,0.163995545188022
"sigma",15.0625,88,3.58452753819485,2.71105603024333,0.164519675301999
"sigma",15.0625,89,3.42431714521215,2.84167223635315,0.17623660503042
"sigma",15.0625,90,3.72904947295554,2.98996923356081,0.165211313592464
"sigma",15.0625,91,3.17894291642763,2.51006520528634,0.162247922725017
"sigma",15.0625,92,3.29008502579434,2.57176484281111,0.15547000553943
"sigma",15.0625,93,3.48836029379362,2.7474905099829,0.143592908997308
"sigma",15.0625,94,3.23396566981839,2.61372859602489,0.16692452512511
"sigma",15.0625,95,3.55841008039229,2.92541280354801,0.177063749204996
"sigma",15.0625,96,3.21692091015246,2.56013639498153,0.157589935131246
"sigma",15.0625,97,3.34359725779019,2.65237995929517,0.154409124723787
"sigma",15.0625,98,3.31621820260607,2.63119942318017,0.176077048695059
"sigma",15.0625,99,3.28855074651623,2.65414275553082,0.155821893723491
"sigma",16.725,0,3.63414793903695,2.97555569185846,0.171266461123359
"sigma",16.725,1,3.50149821239123,2.81766980489844,0.173679171729968
"sigma",16.725,2,3.57021355563496,2.79826791147119,0.146074449489142
"sigma",16.725,3,3.51997552152288,2.76541380962946,0.161964729044171
"sigma",16.725,4,3.70618662398672,2.94397981725385,0.152242122381599
"sigma",16.725,5,3.42616629163946,2.70163310165035,0.146418730914731
"sigma",16.725,6,3.59027650987651,2.78906249778011,0.153532738825563
"sigma",16.725,7,3.6532351315732,2.92678870194841,0.158330828474832
"sigma",16.725,8,3.57490599167156,2.85985187341612,0.160332959644438
"sigma",16.725,9,3.53843790088913,2.8321386187897,0.153296150256649
"sigma",16.725,10,3.88587595055539,3.13016012382563,0.16770091024102
"sigma",16.725,11,4.00207836663434,3.24546260998579,0.168965302953364
"sigma",16.725,12,3.81824721823531,2.99710231156785,0.143147531892069
"sigma",16.725,13,3.54057972785285,2.79011827683582,0.173115666385416
"sigma",16.725,14,3.75241750852506,3.03346356984817,0.159723827950849
"sigma",16.725,15,3.32858295600244,2.74244466401227,0.163899444383823
"sigma",16.725,16,3.74941868548121,2.94717013515631,0.161313966242066
"sigma",16.725,17,3.91566219039345,3.09685356851677,0.173639661322307
"sigma",16.725,18,4.03333085793895,3.25715750460649,0.158718167304431
"sigma",16.725,19,3.69698045077608,2.89977888275493,0.161026585209647
"sigma",16.725,20,3.74086935267211,2.89507547716572,0.153291515947889
"sigma",16.725,21,3.72601874160021,2.84836046394946,0.144597831531087
"sigma",16.725,22,3.41318450553796,2.78002451099605,0.152312310588571
"sigma",16.725,23,3.66549772854132,2.97784593849812,0.144883732553457
"sigma",16.725,24,3.75606645788022,2.93474787033172,0.164525390797571
"sigma",16.725,25,3.6963281875421,2.8320360451359,0.157983971253518
"sigma",16.725,26,3.66870485119729,2.89819661829511,0.160140242280378
"sigma",16.725,27,3.45457776239624,2.63109807177359,0.131590141137219
"sigma",16.725,28,3.68229531753246,2.93302845536136,0.164075425058574
"sigma",16.725,29,3.52739350180404,2.829801219984,0.174160190342136
"sigma",16.725,30,3.75513787696593,2.91852501071823,0.14981402776638
"sigma",16.725,31,3.6589528749501,2.95286578988398,0.169834581798675
"sigma",16.725,32,3.59233776785997,2.90565145060892,0.167123547370464
"sigma",16.725,33,3.71372101921595,2.91093522620726,0.133993405315177
"sigma",16.725,34,3.82795418211833,3.06993289608578,0.160748505951489
"sigma",16.725,35,3.57602069417347,2.95507677318935,0.164616213197256
"sigma",16.725,36,3.46997364083477,2.75776023809868,0.160889148028184
"sigma",16.725,37,4.05327296264224,3.24180951035975,0.162383819442258
"sigma",16.725,38,3.65874064212659,2.86719569210973,0.149359318150415
"sigma",16.725,39,3.78144545058917,3.09893562244191,0.161834775434052
"sigma",16.725,40,3.61084577408777,2.86930456728513,0.154005002679484
"sigma",16.725,41,3.55088068574565,2.80391623584975,0.14552938766647
"sigma",16.725,42,3.76240683484703,3.08767416329931,0.145433281371785
"sigma",16.725,43,3.6318435672562,2.85990149410999,0.156316615361458
"sigma",16.725,44,3.62694253169575,2.86851401063555,0.174220593455297
"sigma",16.725,45,3.50915339390115,2.70014095172378,0.152260212485185
"sigma",16.725,46,3.56948198064655,2.90145557089457,0.149701639100052
"sigma",16.725,47,3.62813628509952,2.84499714239038,0.138767326944502
"sigma",16.725,48,3.4022741236956,2.6792145054168,0.156354867114989
"sigma",16.725,49,3.82503943228681,3.03949327249073,0.172212881093938
"sigma",16.725,50,3.8527898166452,3.03881807352288,0.164785558050578
"sigma",16.725,51,3.62308086937252,2.80304831269,0.148266989355928
"sigma",16.725,52,4.03416371244543,3.21730944277759,0.156042983747571
"sigma",16.725,53,3.46633849502546,2.70806428121465,0.142853670164105
"sigma",16.725,54,3.97105456586454,2.9542316796183,0.149062566330389
"sigma",16.725,55,3.72394799837578,2.96131239893967,0.151416917992788
"sigma",16.725,56,3.50782017246814,2.82848419163953,0.151653896093644
"sigma",16.725,57,3.6813612848109,3.02228150013506,0.165535776768281
"sigma",16.725,58,3.56246978765916,2.7813514359168,0.150283335121777
"sigma",16.725,59,3.68065128961078,2.83128195139467,0.152950805228056
"sigma",16.725,60,3.55411069537844,2.78907452069101,0.15861773645434
"sigma",16.725,61,3.37488359180059,2.75704491877907,0.165462848275924
"sigma",16.725,62,3.35423431018495,2.63044753473638,0.151441610518252
"sigma",16.725,63,3.9371830245904,3.12350080942066,0.174764590278835
"sigma",16.725,64,3.59716380645492,2.82559226480395,0.159431345299474
"sigma",16.725,65,3.39434225102043,2.64892204769875,0.157686518006228
"sigma",16.725,66,3.39995590136918,2.64389127566745,0.134260826852031
"sigma",16.725,67,3.31183790180224,2.59759981879102,0.140740928934264
"sigma",16.725,68,3.56602265662173,2.82978341475462,0.163050312258971
"sigma",16.725,69,3.6576578866845,2.80967971455406,0.163670533956876
"sigma",16.725,70,3.79440682159714,3.09487728095645,0.17057154956941
"sigma",16.725,71,3.8171926097575,3.00100798194792,0.164478841184215
"sigma",16.725,72,3.56674715855213,2.81194954050348,0.16588656942234
"sigma",16.725,73,3.67533690701182,2.7933823493675,0.143822148255998
"sigma",16.725,74,3.87082234360721,3.20546173704152,0.163101333054472
"sigma",16.725,75,3.28431632733918,2.66371858884556,0.169991665581647
"sigma",16.725,76,3.92047134780217,3.16311419192962,0.152915659339713
"sigma",16.725,77,3.80347529504888,2.98247192676488,0.155269033367905
"sigma",16.725,78,3.63798436930018,2.9242520682099,0.165015074830429
"sigma",16.725,79,3.65164893778007,3.01374603641286,0.165388853308527
"sigma",16.725,80,3.59160278065379,2.88007173375335,0.152284982753544
"sigma",16.725,81,3.35974004961406,2.71194987138282,0.163987587531155
"sigma",16.725,82,3.60217725724589,2.91223308844503,0.151530834827498
"sigma",16.725,83,3.5154798003225,2.77555728196185,0.161038922738515
"sigma",16.725,84,3.56403108399087,2.7290740404721,0.141113480483793
"sigma",16.725,85,3.75822462462756,3.01246085148838,0.154529331921485
"sigma",16.725,86,3.66778148351747,2.85296464086552,0.139456720569324
"sigma",16.725,87,3.85963972083061,3.07491553929652,0.15004743993481
"sigma",16.725,88,3.58351310748104,2.85697886769739,0.152874248041543
"sigma",16.725,89,3.54545693809537,2.78069337012468,0.154231438743551
"sigma",16.725,90,3.55996266053989,2.71210333183832,0.141397886113996
"sigma",16.725,91,3.89506020787101,3.07847604811268,0.147905370058793
"sigma",16.725,92,3.64064512845867,2.9249698881199,0.158761292156535
"sigma",16.725,93,3.56038926787496,2.98412240262418,0.161592627570098
"sigma",16.725,94,3.5945473302427,2.77826100154928,0.147743406797149
"sigma",16.725,95,3.93317385066675,3.22150865723372,0.171652592917019
"sigma",16.725,96,3.28561542375505,2.68917578848991,0.162591544539609
"sigma",16.725,97,3.5649549961557,2.85945118720205,0.167023517870383
"sigma",16.725,98,3.36142541447322,2.62940386898039,0.14520201446586
"sigma",16.725,99,3.57945824204327,2.8040759224812,0.140786859132175
"sigma",18.3875,0,4.02686347516266,3.17693109115138,0.162561440599488
"sigma",18.3875,1,3.97167114917165,3.17369810826455,0.150170756812424
"sigma",18.3875,2,4.06761562632462,3.16151057611093,0.134766779162124
"sigma",18.3875,3,3.96950773654973,3.19247570629717,0.15684001755095
"sigma",18.3875,4,3.81888132492447,2.93452867391746,0.149414330998637
"sigma",18.3875,5,4.08980330314039,3.20239504533196,0.143622795988374
"sigma",18.3875,6,4.03001870483773,3.29413044753919,0.147929259172162
"sigma",18.3875,7,4.07769742244468,3.20558273246512,0.169216511843508
"sigma",18.3875,8,3.96644206689955,3.14963538053021,0.153267529702712
"sigma",18.3875,9,3.86513592724089,3.10647624450747,0.154849462042557
"sigma",18.3875,10,3.801463232605,2.92491170533299,0.147073947411222
"sigma",18.3875,11,4.048730530893,3.12136748907715,0.141578982894009
"sigma",18.3875,12,3.75886987724031,2.91255091498221,0.15956986375936
"sigma",18.3875,13,4.10347617980683,3.2017405862144,0.145152042175867
"sigma",18.3875,14,4.03106642110069,3.20889686371799,0.155932959176293
"sigma",18.3875,15,3.97309677260946,3.31620808266867,0.168715014723672
"sigma",18.3875,16,4.03232065030652,3.15788337741602,0.147554302886558
"sigma",18.3875,17,3.83215114743435,3.01062410738095,0.152771441083976
"sigma",18.3875,18,4.27284442256687,3.31325688415251,0.1642918526103
"sigma",18.3875,19,3.89399538827229,3.1311637780145,0.157862679500974
"sigma",18.3875,20,4.23125295057857,3.27789632398464,0.14511127879604
"sigma",18.3875,21,4.15164265250113,3.20916866734205,0.149740175459235
"sigma",18.3875,22,4.11368350984041,3.29320883831271,0.15366049245831
"sigma",18.3875,23,3.68550992728996,2.8249940450768,0.135629635644258
"sigma",18.3875,24,4.22034175174543,3.35002966351432,0.155621630920835
"sigma",18.3875,25,4.36141412529755,3.44842715280108,0.164820488681359
"sigma",18.3875,26,3.86139612492433,3.09607830374995,0.155853039272952
"sigma",18.3875,27,4.1310878002198,3.25234475122295,0.154468739670714
"sigma",18.3875,28,3.87437590742677,3.06865526857671,0.152271563704573
"sigma",18.3875,29,4.24989222397681,3.409915569433,0.154303715463857
"sigma",18.3875,30,3.77625441339689,3.03227506090585,0.171326650088807
"sigma",18.3875,31,3.81802091132482,3.06147702891825,0.159476278663214
"sigma",18.3875,32,4.2117106082701,3.28761557872357,0.148835025383436
"sigma",18.3875,33,4.04231941543892,3.23331111316163,0.142633784262889
"sigma",18.3875,34,4.01507941979295,3.08581475171503,0.138185467133356
"sigma",18.3875,35,3.91444770020068,3.07716613597868,0.145589867031447
"sigma",18.3875,36,4.0107726826624,3.2139973074813,0.161808904543086
"sigma",18.3875,37,3.92779872082063,3.17633964877456,0.156138120293654
"sigma",18.3875,38,4.01444098892956,3.13444022677358,0.144157686940584
"sigma",18.3875,39,3.9976750295372,3.24657191408781,0.17344865672667
"sigma",18.3875,40,4.30623263040813,3.41395340293691,0.174191685880535
"sigma",18.3875,41,3.73364549782625,2.89063735271415,0.14580796152103
"sigma",18.3875,42,3.80907546466802,3.02801205801273,0.150689721778467
"sigma",18.3875,43,4.18132051700878,3.21644393650767,0.13867601044785
"sigma",18.3875,44,3.79313118330591,2.953779863792,0.148686312520763
"sigma",18.3875,45,3.92306624940549,3.24400742400135,0.168319981211483
"sigma",18.3875,46,3.8404654408869,2.96439832536736,0.143195613737035
"sigma",18.3875,47,3.99253902364973,3.23669003021927,0.165893052121768
"sigma",18.3875,48,4.33279937589943,3.44130343114708,0.155050919726176
"sigma",18.3875,49,4.06933330005861,3.45206265883273,0.185071916880997
"sigma",18.3875,50,3.9078683074873,3.03971942506379,0.151035699252414
"sigma",18.3875,51,3.99365923538075,3.26044480192407,0.169304115666223
"sigma",18.3875,52,3.98959203129602,3.16013597138696,0.154494020862227
"sigma",18.3875,53,3.82433603801574,3.03797573790593,0.148441194983543
"sigma",18.3875,54,4.10266934175316,3.21286317137677,0.150254902407004
"sigma",18.3875,55,4.05675755084572,3.22460722012989,0.171504400434061
"sigma",18.3875,56,3.884534723827,2.97400473431116,0.156766930980801
"sigma",18.3875,57,3.88341286802433,3.0075138550384,0.150221382498768
"sigma",18.3875,58,4.29086181723951,3.48953478137536,0.165547931475058
"sigma",18.3875,59,4.1685236204571,3.25929952404553,0.170775244332415
"sigma",18.3875,60,3.78869855959612,3.08241219290162,0.157873221484743
"sigma",18.3875,61,4.12716782173737,3.21175138593217,0.157229010289402
"sigma",18.3875,62,4.46063838008463,3.45853649050414,0.150799481468517
"sigma",18.3875,63,3.98271220423324,3.16411985826245,0.159080849595014
"sigma",18.3875,64,4.02806836817874,3.19268988118672,0.153266279030822
"sigma",18.3875,65,3.88946577219193,3.2919240280383,0.16386637222549
"sigma",18.3875,66,3.97157863391947,3.18318019764469,0.149194659686839
"sigma",18.3875,67,4.02364513529838,3.11922488944698,0.150344256561071
"sigma",18.3875,68,3.93424449660832,3.1035708727545,0.155342484367757
"sigma",18.3875,69,4.41214065852811,3.49619459716341,0.158902825858611
"sigma",18.3875,70,4.154008051129,3.31602283749805,0.157601341381052
"sigma",18.3875,71,4.26615801510325,3.42526887075286,0.15929420966694
"sigma",18.3875,72,3.93549819878044,2.97824220792649,0.139314278765971
"sigma",18.3875,73,3.99738059130525,3.18552721580478,0.161038250221466
"sigma",18.3875,74,3.91067712640687,3.05530326654645,0.140291951854767
"sigma",18.3875,75,4.20875146196801,3.35857333526619,0.140481007716366
"sigma",18.3875,76,3.6218731713309,2.75770520005076,0.163608585933155
"sigma",18.3875,77,4.03552812505512,3.26672669105734,0.170953472071875
"sigma",18.3875,78,3.88284298913966,3.011701725142,0.150457527217605
"sigma",18.3875,79,4.2045600292,3.3755816635975,0.151552799499945
"sigma",18.3875,80,4.14589528493025,3.30936834748395,0.172999840507677
"sigma",18.3875,81,3.73088571824702,3.01032518226462,0.141419771956894
"sigma",18.3875,82,4.10285880442954,3.18366187277087,0.153265309267317
"sigma",18.3875,83,4.19467150522453,3.2968433998582,0.157961925191826
"sigma",18.3875,84,3.79378196244895,2.89213680083014,0.129492081103426
"sigma",18.3875,85,4.00616173755811,3.30874906953745,0.163914217351905
"sigma",18.3875,86,4.2561971868132,3.35912259087825,0.158730042936207
"sigma",18.3875,87,4.03948101965069,3.23752276208251,0.152366910447495
"sigma",18.3875,88,3.75395099744937,2.88416687334589,0.130117054673906
"sigma",18.3875,89,3.85084340519231,3.09442859166116,0.155691818068072
"sigma",18.3875,90,4.15346606190366,3.24096896418093,0.151180739952936
"sigma",18.3875,91,4.09653751197733,3.23411558854842,0.166138457158365
"sigma",18.3875,92,3.90515463036352,3.09545819525264,0.153093203631537
"sigma",18.3875,93,4.32484241806123,3.59303800787058,0.177501380761818
"sigma",18.3875,94,3.773031078321,3.07895560233589,0.158428716678241
"sigma",18.3875,95,3.9302292808561,3.18300186726824,0.165553573535866
"sigma",18.3875,96,3.93659574246507,3.15289555801581,0.162446330919463
"sigma",18.3875,97,4.07015440440576,3.21276178579539,0.164993316626148
"sigma",18.3875,98,3.70298913032946,2.84624195092856,0.141669145644463
"sigma",18.3875,99,4.12514725645329,3.21095269519855,0.161631512711082
"sigma",20.05,0,4.53041910287567,3.47909738276178,0.135082585038767
"sigma",20.05,1,4.21357484914891,3.43553862929462,0.174041246056729
"sigma",20.05,2,4.57302238596706,3.59292903996229,0.15243906256184
"sigma",20.05,3,4.3819019290971,3.36892358006165,0.14993257451435
"sigma",20.05,4,4.04562962899039,3.35892696974513,0.18104104064348
"sigma",20.05,5,4.40091390740692,3.54957287203642,0.163143633419277
"sigma",20.05,6,4.21169833699496,3.30742734787314,0.146778854695446
"sigma",20.05,7,4.35708794406867,3.40642810292002,0.148381958293079
"sigma",20.05,8,4.21321944569646,3.32892194283725,0.153051644315507
"sigma",20.05,9,4.57766413660829,3.52308017974845,0.138046499895719
"sigma",20.05,10,4.1634855052767,3.31240861015695,0.154737070651048
"sigma",20.05,11,4.44730853575376,3.46313593214868,0.154514874557325
"sigma",20.05,12,4.45596585906608,3.49007055496032,0.161476360363148
"sigma",20.05,13,4.68898820404038,3.81500567717649,0.171208454344067
"sigma",20.05,14,4.70137378270351,3.75058325840329,0.164914939215819
"sigma",20.05,15,4.11665132657768,3.33477169003689,0.164300646798014
"sigma",20.05,16,4.5105182011879,3.43200914792822,0.146811129566327
"sigma",20.05,17,4.13804156355,3.29535050998221,0.152529222374784
"sigma",20.05,18,4.35480432582909,3.55143733067442,0.169185475311185
"sigma",20.05,19,4.25047071589288,3.37225753025065,0.168190593226222
"sigma",20.05,20,4.21968842866289,3.41693626723007,0.15683709344557
"sigma",20.05,21,4.38145561965427,3.63210459886881,0.170354798696714
"sigma",20.05,22,4.47511808382648,3.62314884740274,0.162559957290385
"sigma",20.05,23,4.50053073566066,3.53040815345979,0.161475883422548
"sigma",20.05,24,4.71337246866525,3.75724468979916,0.142164719475465
"sigma",20.05,25,4.26436397187665,3.4426933865896,0.166942402440292
"sigma",20.05,26,4.39536168062747,3.45773423045092,0.160119912390883
"sigma",20.05,27,4.33742268099711,3.3873667094172,0.17021004452634
"sigma",20.05,28,4.12143647233282,3.22860309028295,0.134452500030075
"sigma",20.05,29,4.70403089525216,3.70539184401434,0.16434793323601
"sigma",20.05,30,4.30739318564881,3.45259165248348,0.165184822880236
"sigma",20.05,31,4.76422271667958,3.85511625088281,0.17385908314392
"sigma",20.05,32,4.26206986837008,3.54250872432385,0.166037462323658
"sigma",20.05,33,4.17051082492009,3.32200470621441,0.154927980324944
"sigma",20.05,34,4.33688562686021,3.52088864952225,0.1686236867431
"sigma",20.05,35,4.32951929818934,3.65166043413644,0.166918280390961
"sigma",20.05,36,4.12645668234802,3.36317893206222,0.179994872926244
"sigma",20.05,37,4.64384604340796,3.84712053456662,0.180568859326245
"sigma",20.05,38,4.53416020165342,3.5264269598314,0.152300891725926
"sigma",20.05,39,4.33229826718433,3.55028052708295,0.169366502007004
"sigma",20.05,40,4.71473269220309,3.73083381418683,0.150747438850379
"sigma",20.05,41,4.26673029739159,3.38321183837549,0.150878444573275
"sigma",20.05,42,4.42478509416767,3.55174677319106,0.150231567518942
"sigma",20.05,43,4.26886351247018,3.43444070659568,0.16785986291257
"sigma",20.05,44,4.67570036304237,3.72243107448391,0.15077299423165
"sigma",20.05,45,4.16281480238482,3.37569320938502,0.153252193277905
"sigma",20.05,46,4.139600851723,3.27176565537091,0.156404053947748
"sigma",20.05,47,4.44404582997917,3.67311201182723,0.1581626670711
"sigma",20.05,48,4.60522942598619,3.74488282833549,0.178881609882543
"sigma",20.05,49,4.27438019905181,3.33178118854035,0.145882441555232
"sigma",20.05,50,4.60110773273597,3.57163143399995,0.150316310901742
"sigma",20.05,51,4.28111064110855,3.40321531008771,0.154151249082501
"sigma",20.05,52,4.64107091969399,3.5235859389716,0.157293833722717
