panel,true_value,rep,nn_width_mu,nn_width_sigma,nn_width_xi
sigma,8.4125,6,1.8017396761681752,1.6288914614442724,0.17012280225753781
sigma,8.4125,7,1.8727050434068353,1.658421697801299,0.17300404906272884
sigma,8.4125,8,1.8012004386934208,1.712206607621777,0.16280788257718082
sigma,8.4125,9,1.922453122666603,1.6987553688977828,0.17108281776309014
sigma,8.4125,10,1.7968978935554958,1.6825278426130934,0.16162585467100143
sigma,8.4125,11,2.1016979802796456,1.790251599974697,0.17504925578832628
sigma,8.4125,12,1.6714941108957966,1.5879123132260133,0.17279406413435933
sigma,8.4125,13,1.8450517892556881,1.6482280327211027,0.17910526022315024
sigma,8.4125,14,1.9695943491549421,1.770305938746219,0.1618647955358028
sigma,8.4125,15,1.8185751078376775,1.5544607577404665,0.15903815403580665
sigma,8.4125,16,1.97958415072792,1.6726343295106023,0.1670607157051563
sigma,8.4125,17,1.9215086787296194,1.5854446914893172,0.17123372480273247
sigma,8.4125,18,1.832657159928626,1.588013710297842,0.16000919006764885
sigma,8.4125,19,1.9367364172086496,1.6227933581251293,0.15991842821240426
sigma,8.4125,20,1.8561000914821797,1.6633153549082964,0.1692108072340488
sigma,8.4125,21,1.784613352174194,1.5286756145449347,0.16319444999098776
sigma,8.4125,22,1.8691685861182457,1.6804128789695802,0.15559343621134758
sigma,8.4125,23,1.8083885698965396,1.667224337809884,0.16472313925623894
sigma,8.4125,24,1.902856062800108,1.6709372295545855,0.16294405609369272
sigma,8.4125,25,2.050091396843772,1.672549973129943,0.16538858562707895
sigma,8.4125,26,1.8513321870672428,1.697511044805868,0.17821631208062172
sigma,8.4125,27,1.947555332665086,1.733304726776777,0.16714148521423336
sigma,8.4125,28,2.136457208111011,2.017471148638746,0.17743901461362838
sigma,8.4125,29,1.9530266680394845,1.6686017858532614,0.16655452251434327
sigma,8.4125,30,1.812424330853183,1.6094134508514655,0.1704285591840744
sigma,8.4125,31,1.7220543769564216,1.5126302477118374,0.1621512375771999
sigma,8.4125,32,1.9796315347935192,1.6991337894007668,0.16517748683691022
sigma,8.4125,33,1.893274407078124,1.7527539203139533,0.16273935958743097
sigma,8.4125,34,2.0610153664053605,1.8007117107795452,0.155576953291893
sigma,8.4125,35,2.120165653198111,1.8259561739718801,0.17173238918185235
sigma,8.4125,36,2.1024117710551913,1.888426423154467,0.1665764980018139
sigma,8.4125,37,1.780733220509898,1.533898429416091,0.16210714578628538
sigma,8.4125,38,1.7263614070309892,1.5636375533191726,0.16996181160211563
sigma,8.4125,39,2.0223977791877488,1.799123032396225,0.1668824180960655
sigma,8.4125,40,1.9623578493194636,1.7739738240151883,0.16543336212635035
sigma,8.4125,41,2.049361741568166,1.8988546312233527,0.17606796696782112
sigma,8.4125,42,1.9879252190174306,1.7047302764996477,0.15753616839647291
sigma,8.4125,43,1.8605324357378272,1.6730680757785663,0.17905692830681796
sigma,8.4125,44,1.783294814960879,1.6647382395197665,0.169329172372818
sigma,8.4125,45,1.8838504887804,1.677766059147629,0.16211584582924835
sigma,8.4125,46,2.1355217054191513,1.8596111027180608,0.16184673905372615
sigma,8.4125,47,1.9889181347034963,1.6942913196603993,0.1732723265886307
sigma,8.4125,48,1.8902207331382712,1.6852570358307313,0.16089898049831391
sigma,8.4125,49,1.898101437029375,1.7183504039340187,0.16621731594204892
sigma,8.4125,50,1.9225191269813315,1.6718793543913986,0.1576214641332626
sigma,8.4125,51,1.765093686765745,1.572309443640762,0.1733259506523609
sigma,8.4125,52,1.9209954849368636,1.7627568652030732,0.16091962680220603
sigma,8.4125,53,1.7680069301531312,1.6357838839629428,0.15977118387818334
sigma,8.4125,54,1.931583845266431,1.6011786415993319,0.16553273051977152
sigma,8.4125,55,1.7802127949805993,1.567719460187777,0.1581043235957622
sigma,8.4125,56,1.8197233181306771,1.5908986079766638,0.15835511982440947
sigma,8.4125,57,1.79208354648042,1.6696680147633725,0.17085526213049887
sigma,8.4125,58,1.981342880021515,1.8156694560655868,0.16542910262942312
sigma,8.4125,59,1.9334851378748397,1.8175335110699322,0.16040088161826133
sigma,8.4125,60,2.0670700552947103,1.7423117036412634,0.1643572725355625
sigma,8.4125,61,1.8648900953354541,1.7317797014056344,0.17329553514719007
sigma,8.4125,62,1.9692937532343606,1.5978429626849264,0.1636276848614216
sigma,8.4125,63,2.0616122179080563,1.9257930167681678,0.17086555659770966
sigma,8.4125,64,1.912606020102963,1.7578696882725389,0.1699041545391083
sigma,8.4125,65,2.1117069555248413,1.8026365005797196,0.1669353030622005
sigma,8.4125,66,1.7792607061246635,1.5810441552839096,0.16852141916751862
sigma,8.4125,67,1.9195848892730005,1.6724524977537358,0.17403476759791375
sigma,8.4125,68,2.0014266608444338,1.7311855576396784,0.15774589926004406
sigma,8.4125,69,1.9094253639133747,1.6556757487385818,0.17769248411059374
sigma,8.4125,70,1.882377579570413,1.744963669984732,0.17103405594825746
sigma,8.4125,71,1.908387358002912,1.745747168805659,0.1710530214011669
sigma,8.4125,72,1.81942384694473,1.6140853193922071,0.15883642658591268
sigma,8.4125,73,2.0215659589938397,1.8697229613262056,0.16120495423674583
sigma,8.4125,74,1.7508814938015966,1.6112655560127758,0.16593358367681504
sigma,8.4125,75,1.8801335862784825,1.605567129241491,0.16121347062289715
sigma,8.4125,76,1.9479511038576476,1.8123683574652851,0.16509557589888568
sigma,8.4125,77,2.020779776611551,1.641767473882874,0.1646794870495796
sigma,8.4125,78,1.8468817245802036,1.6112469862869636,0.17177638858556743
sigma,8.4125,79,1.843669179804163,1.6233571600624588,0.16699790805578232
sigma,8.4125,80,1.9632567375932908,1.812925713977517,0.165957573801279
sigma,8.4125,81,1.9648071151167414,1.7946040342127674,0.1634148210287094
sigma,8.4125,82,1.8958093330459818,1.7423792733189227,0.18286723196506496
sigma,8.4125,83,1.9475278384063301,1.9426902122179293,0.17209513112902644
sigma,8.4125,84,1.8737211069828206,1.6530450107881496,0.16082651354372499
sigma,8.4125,85,1.8905713530660933,1.6443897166343415,0.16619115881621832
sigma,8.4125,86,1.7163166807812757,1.581295650316016,0.16625241488218306
sigma,8.4125,87,2.024642972228918,1.8610676731526947,0.16029075384140012
sigma,8.4125,88,1.8517862404584093,1.6995339927036852,0.16814283952116965
sigma,8.4125,89,1.8718767630336863,1.6850351601001945,0.16454885825514792
sigma,8.4125,90,1.7959363717501553,1.5862776028113545,0.1710699588060379
sigma,8.4125,91,1.7628781761649925,1.6185676052259605,0.16101262718439102
sigma,8.4125,92,1.9633539408069574,1.639898244809511,0.1722628861665726
sigma,8.4125,93,1.854033289612623,1.800058192384565,0.1723609611392021
sigma,8.4125,94,2.061794489828685,1.8027680083348674,0.17261216342449187
sigma,8.4125,95,1.9289510757201356,1.7038831142699093,0.16412945203483104
sigma,8.4125,96,1.9389929342186036,1.7945081894338166,0.169292052090168
sigma,8.4125,97,2.0540271576320883,1.8356531626406012,0.17340864986181256
sigma,8.4125,98,1.8634924630438476,1.6588267350296437,0.16339363008737565
sigma,8.4125,99,2.0903628936784564,1.834002466638589,0.17012207359075546
sigma,10.075,0,2.2012696199974897,1.9652392104750422,0.18022761121392247
sigma,10.075,1,2.2314701291308445,1.9215950727879463,0.16396741718053817
sigma,10.075,2,2.4321110021802497,1.9833975281063765,0.16684138998389242
sigma,10.075,3,2.224292588539104,1.9983630129156484,0.1723922647535801
sigma,10.075,4,2.350819747011222,2.14814017107496,0.16251178681850434
sigma,10.075,5,2.4426567382349376,2.0204338647871047,0.15337873026728627
sigma,10.075,6,2.472959039271853,2.108769907369213,0.16500024050474166
sigma,10.075,7,2.116760887457236,1.8591345282276208,0.1692280877381563
sigma,10.075,8,2.330531416341568,2.0493526702367735,0.16232828125357626
sigma,10.075,9,2.0801733612062385,1.7839846945375601,0.17085571251809595
sigma,10.075,10,2.1102139239261035,1.8782656644821643,0.16572227627038957
sigma,10.075,11,2.295374607849187,1.9433318574342913,0.17356345988810062
sigma,10.075,12,2.435502635735979,2.2200934474931096,0.1645669549703598
sigma,10.075,13,2.24204681033639,1.973130676371925,0.17596800476312632
sigma,10.075,14,2.418778888838645,2.02307740198016,0.16125259324908253
sigma,10.075,15,2.164383673155932,1.785802380745503,0.16156552657485004
sigma,10.075,16,2.4566127422329984,2.135493736495464,0.16276947408914566
sigma,10.075,17,2.1828826432631274,2.0264871737970314,0.1571642816066742
sigma,10.075,18,2.1244458742849837,1.92906011077282,0.1613985739648342
sigma,10.075,19,2.3414605354364753,2.1166548690836926,0.16188509613275526
sigma,10.075,20,2.405349815866824,2.0752779293264876,0.1653708703815937
sigma,10.075,21,2.191061844095575,1.8978279521877273,0.16652708202600477
sigma,10.075,22,2.3456824236330966,1.9389979279638236,0.16969907134771345
sigma,10.075,23,2.187597404129459,2.0128628832711364,0.1691519796848297
sigma,10.075,24,2.3845214019964303,2.185535832218946,0.17055928409099574
sigma,10.075,25,2.3483111569295794,1.9504414930121694,0.16401582024991512
sigma,10.075,26,2.1756275305326724,1.9487339008594784,0.15831638462841513
sigma,10.075,27,2.4221337536583434,2.3404051138152706,0.18468642085790637
sigma,10.075,28,2.2291583314518384,1.8561874556055251,0.1524438314139843
sigma,10.075,29,2.022397309776718,1.8951346111683272,0.1555965013802051
sigma,10.075,30,2.386594363441219,2.1934498425998026,0.17493194490671155
sigma,10.075,31,2.2715831586237627,1.943267311069203,0.17246149778366088
sigma,10.075,32,2.198470104234275,2.0684009261494243,0.16022543609142303
sigma,10.075,33,2.4876373217616,2.2470578859329766,0.16279033720493313
sigma,10.075,34,2.2780322505464987,2.026529305323539,0.16376726999878882
sigma,10.075,35,2.3184965467672143,2.1101290975462117,0.17375437393784524
sigma,10.075,36,2.425636290873271,1.9959823687371152,0.16645384207367894
sigma,10.075,37,2.148088965051585,1.7161091339489118,0.15487160086631774
sigma,10.075,38,2.2084408243186004,2.0972983007761137,0.17566537111997604
sigma,10.075,39,1.9568843256838306,1.8578842166671308,0.15819839015603063
sigma,10.075,40,2.3226533193083014,2.0051879108826824,0.16510674133896824
sigma,10.075,41,2.328380424339194,2.049744238493183,0.16928764283657066
sigma,10.075,42,2.3036857241196955,1.9781548835804355,0.16563147976994516
sigma,10.075,43,2.3590826463579653,2.0119058165158403,0.16350741572678087
sigma,10.075,44,2.269782181550024,2.0347843845561346,0.16621455401182172
sigma,10.075,45,2.234345308872747,2.145138271290545,0.16726897135376928
sigma,10.075,46,2.2010033532543503,1.9095063249852462,0.1675070486962795
sigma,10.075,47,2.267666630722765,2.0217777304232225,0.16472570672631262
sigma,10.075,48,2.1406833396140392,1.9063123434738962,0.16621959507465361
sigma,10.075,49,2.3512627056840465,1.9920728717771983,0.16312604099512099
sigma,10.075,50,2.238396701021646,2.0998671064931855,0.15729846134781839
sigma,10.075,51,2.1174753906777006,1.9102377352308029,0.1682798683643341
sigma,10.075,52,2.155728056463129,1.8371767550867233,0.157177859544754
sigma,10.075,53,2.470659888042711,2.215733250872365,0.16794627532362938
sigma,10.075,54,2.433736392461686,2.255577375122753,0.15819497853517528
sigma,10.075,55,2.258438486724483,2.120053843744417,0.16476465761661527
sigma,10.075,56,2.4169646785096255,2.053278617083066,0.17751695588231084
sigma,10.075,57,2.3654176405482765,2.131337900889866,0.15902343019843102
sigma,10.075,58,2.354961142029836,2.2031648591479165,0.17405598014593116
sigma,10.075,59,2.581710937429527,2.4180309931153516,0.16722385808825488
sigma,10.075,60,2.151711757228778,2.0262791947991836,0.17399165853857995
sigma,10.075,61,2.4912362530098378,2.050490506464234,0.1672660421580076
sigma,10.075,62,2.2030947277755573,2.054642035923356,0.1713407687842846
sigma,10.075,63,2.319888660894705,2.019876160098592,0.1605867959558964
sigma,10.075,64,2.1740449436709426,1.921510190013569,0.1695207763463259
sigma,10.075,65,2.4085557154062123,2.267143386393599,0.1750086188316345
sigma,10.075,66,2.3711428334657754,1.9909074488846734,0.17460499480366704
sigma,10.075,67,2.3935156380027927,2.1576535452019527,0.16208129227161405
sigma,10.075,68,2.24416344292613,2.005901808569144,0.17479872107505798
sigma,10.075,69,2.2449568713694887,1.9428151108942284,0.15810291543602945
sigma,10.075,70,2.264055917744539,1.8642837418355764,0.16777972802519797
sigma,10.075,71,2.080354822832291,1.9130279704885247,0.15186327323317528
sigma,10.075,72,2.2416928820248785,1.7788670076416242,0.1576994981616735
sigma,10.075,73,2.1741467738964104,1.9704449035725382,0.17012665420770645
sigma,10.075,74,2.113830550891631,1.9878902377970409,0.16047458499670028
sigma,10.075,75,2.1668020363557936,1.9015185879474341,0.14947135299444192
sigma,10.075,76,2.181485170950058,1.9287038590429262,0.1663845658302307
sigma,10.075,77,2.25015605095086,1.9930265044516222,0.1655336409807205
sigma,10.075,78,2.280247740245521,2.072936354429439,0.15472812280058856
sigma,10.075,79,2.1679067345252427,1.8436007483054713,0.1692787326872348
sigma,10.075,80,2.277130026707031,1.985214584913992,0.17002767920494075
sigma,10.075,81,2.3696668710138553,2.236196356825941,0.1545539304614067
sigma,10.075,82,2.321221616479548,1.9481102293510304,0.17178672403097153
sigma,10.075,83,2.0783232140476358,1.9430144607790698,0.18109904751181605
sigma,10.075,84,2.341672441394877,2.2935504806106124,0.17213945016264917
sigma,10.075,85,2.2023140283813163,2.053189929667898,0.18321953862905502
sigma,10.075,86,2.1603288151511286,1.9436158563856676,0.17103638201951982
sigma,10.075,87,2.6858821247032125,2.439726616655415,0.17583968564867974
sigma,10.075,88,2.559844010222651,2.3595002301408066,0.18193416446447372
sigma,10.075,89,2.0209251654796567,1.7083988857664707,0.16739201806485654
sigma,10.075,90,2.27979690257904,2.0131130224416474,0.15495179295539852
sigma,10.075,91,2.4284359221515963,2.2856690740050656,0.16317948922514913
sigma,10.075,92,2.254200271773527,1.8949694806953872,0.1760496988892555
sigma,10.075,93,2.2717140397995657,2.038182969129556,0.16458798646926878
sigma,10.075,94,2.1502884216482876,1.8930720004861055,0.16844121664762496
sigma,10.075,95,2.055662785156162,1.8669896121607348,0.16569849774241444
sigma,10.075,96,2.011043686233055,1.8774064565975372,0.16930111199617387
sigma,10.075,97,2.1040212998241756,1.9794973783197225,0.16672720164060595
sigma,10.075,98,2.3093140101919225,2.12620048501444,0.16165413632988923
sigma,10.075,99,2.1075673116157674,1.8705735955818472,0.17158102467656136
sigma,11.7375,0,2.8390052946750437,2.520627630837815,0.16265035420656204
sigma,11.7375,1,2.9378494453920005,2.3295746424145225,0.16356074474751947
sigma,11.7375,2,2.482490671165067,2.3083807618967036,0.17032676637172692
sigma,11.7375,3,2.7764423114506585,2.63935567539159,0.1757088527083397
sigma,11.7375,4,2.7687480660784836,2.5771336572731265,0.1686416089534759
sigma,11.7375,5,2.5432798274721087,2.2137177096312115,0.17052818685770033
sigma,11.7375,6,2.5128297523715446,2.2963817240174844,0.17161805406212804
sigma,11.7375,7,3.062207130915084,2.5796786968229526,0.16118701249361034
sigma,11.7375,8,2.7531385514777575,2.394937085611973,0.1688572086393833
sigma,11.7375,9,2.89138400187208,2.534041590046371,0.16032044738531112
sigma,11.7375,10,2.748258079971883,2.479024168469893,0.17135550007224085
sigma,11.7375,11,2.723846977976155,2.3115234153066524,0.16672730669379227
sigma,11.7375,12,2.9412126100005693,2.531456233789653,0.17018461525440212
sigma,11.7375,13,2.7293916651257746,2.4427920612993894,0.17259931713342663
sigma,11.7375,14,2.5631974412444656,2.4965810057347326,0.1715368576347828
sigma,11.7375,15,2.633418481077541,2.1936908617856545,0.16458422988653182
sigma,11.7375,16,2.681584796798763,2.2762549220159247,0.16177437007427217
sigma,11.7375,17,2.845533649132957,2.448813790170881,0.16294328197836871
sigma,11.7375,18,2.5877695593087147,2.155992023346027,0.17101825214922425
sigma,11.7375,19,2.8085817567455003,2.654580215879152,0.16554824337363241
sigma,11.7375,20,2.681375802901382,2.522527167339879,0.17459266409277913
sigma,11.7375,21,2.565108458988089,2.4152272537212394,0.18262132853269575
sigma,11.7375,22,2.6220150045975608,2.1706110735218918,0.16508111059665675
sigma,11.7375,23,2.6729912101911175,2.460593641663513,0.1636233553290367
sigma,11.7375,24,2.6130510024260474,2.4084367180174606,0.1573643513023853
sigma,11.7375,25,2.502612463828335,2.2062791508048907,0.16554970964789392
sigma,11.7375,26,2.717100427918286,2.582381620219829,0.17055043652653692
sigma,11.7375,27,2.7056014680623335,2.340225575080261,0.16823891624808313
sigma,11.7375,28,2.6351890858118274,2.2898397367163277,0.15622756257653234
sigma,11.7375,29,2.6279875751171424,2.436781145513347,0.15844359621405602
sigma,11.7375,30,2.4840977441338197,2.1178643840409475,0.1645677223801613
sigma,11.7375,31,2.76051756961731,2.4966713722621403,0.1650397717952728
sigma,11.7375,32,2.494810138604283,2.247156117397452,0.15827641934156417
sigma,11.7375,33,2.4597940700939596,2.1937421683859064,0.1625166982412338
sigma,11.7375,34,2.6331265242166637,2.3101472310601814,0.18333901762962343
sigma,11.7375,35,2.723921696869617,2.3403613945145683,0.16091556549072267
sigma,11.7375,36,2.6948134130417785,2.43973372737371,0.15920652598142623
sigma,11.7375,37,2.8208947481758884,2.4924826170432315,0.1677941150963306
sigma,11.7375,38,2.5026346878367427,2.1932106955798183,0.16660718768835064
sigma,11.7375,39,2.909502661864394,2.362717547098013,0.17016496807336806
sigma,11.7375,40,2.4410782792738956,2.3937588037445767,0.17743902057409286
sigma,11.7375,41,2.7702285647660823,2.500108196487144,0.1790060728788376
sigma,11.7375,42,2.5352139065317587,2.390594260701551,0.155020797252655
sigma,11.7375,43,2.626785004991927,2.31615917075157,0.1635105401277542
sigma,11.7375,44,2.466643896314096,2.263908603741587,0.16382017955183983
sigma,11.7375,45,2.735572889937483,2.319993138175354,0.1672380540519952
sigma,11.7375,46,2.6069720317801597,2.163623509076812,0.16091214790940284
sigma,11.7375,47,2.7273296109425367,2.391247266148026,0.1699350550770759
sigma,11.7375,48,2.5364969287629577,2.155049375979555,0.16547472849488257
sigma,11.7375,49,2.8007526192016634,2.385653944522538,0.15550585761666297
sigma,11.7375,50,2.658533330743495,2.5892405953701783,0.17644273936748503
sigma,11.7375,51,2.801283736180025,2.509787403107124,0.17483712509274482
sigma,11.7375,52,2.6035211959099733,2.27501734845079,0.16397963985800743
sigma,11.7375,53,2.7633227780396297,2.3771568106387786,0.17223339825868603
sigma,11.7375,54,2.525369234178907,2.4729521852077543,0.16952556073665614
sigma,11.7375,55,2.5326179570281333,2.1870094127462476,0.16132012531161305
sigma,11.7375,56,2.68624175049489,2.4530324929060807,0.17479012235999106
sigma,11.7375,57,2.7140641237415153,2.254806383834742,0.16013404689729216
sigma,11.7375,58,2.575542073910295,2.1191998665043865,0.16420620679855344
sigma,11.7375,59,2.6698675921429853,2.479307902512229,0.16578946262598032
sigma,11.7375,60,2.6364053746473743,2.1298157070663155,0.15658215507864945
sigma,11.7375,61,2.5733714692275917,2.4915075530261976,0.1695898987352847
sigma,11.7375,62,2.525917411457698,2.1463189082964806,0.16933546811342237
sigma,11.7375,63,2.4505183627734475,2.368304479141436,0.17832342833280554
sigma,11.7375,64,2.4678549574843274,2.2346292979721234,0.1652547851204872
sigma,11.7375,65,2.411165590269537,2.0988739772350584,0.1742382042109966
sigma,11.7375,66,2.543048377090706,2.326913728798342,0.17267218753695487
sigma,11.7375,67,2.6996731575842787,2.5947962070475867,0.17686609625816344
sigma,11.7375,68,2.8823629997963636,2.598327636557176,0.16562593057751657
sigma,11.7375,69,2.5594122486615696,2.3830813319715425,0.17895959243178367
sigma,11.7375,70,2.645422285080091,2.404255538931187,0.17822372689843177
sigma,11.7375,71,2.6086027937020795,2.3876102343094328,0.1709141299128532
sigma,11.7375,72,2.7439034455583204,2.1603907975694803,0.15641532354056834
sigma,11.7375,73,3.2422473305871513,2.6041133092695095,0.1591202847659588
sigma,11.7375,74,2.7479098616873827,2.46328394157932,0.16311464682221413
sigma,11.7375,75,2.540415741325031,2.320008540043066,0.17727346792817117
sigma,11.7375,76,2.718504396541892,2.4512025887771607,0.16397194117307662
sigma,11.7375,77,2.4724754759418737,2.029885132906431,0.16365252844989298
sigma,11.7375,78,2.6008303861971633,2.256047806621268,0.1712085619568825
sigma,11.7375,79,2.694789306730886,2.443811286255082,0.1620584480464458
sigma,11.7375,80,2.377896830250524,2.330763938678741,0.18599411845207214
sigma,11.7375,81,2.748552602558984,2.583932012686166,0.17593778744339944
sigma,11.7375,82,2.9082592092553483,2.58172066969232,0.16469000875949857
sigma,11.7375,83,2.5223525229735024,2.3738812318366733,0.1631698988378048
sigma,11.7375,84,3.0184428281402553,2.738356249956782,0.15338710024952878
sigma,11.7375,85,2.5488503348638893,2.2194937746057946,0.16573596410453317
sigma,11.7375,86,2.299501990264151,2.008104555400747,0.17098441310226914
sigma,11.7375,87,2.599781869064355,2.2866554837408515,0.16691146343946453
sigma,11.7375,88,2.6321437152207885,2.5902146796560146,0.17541352584958073
sigma,11.7375,89,2.621106571563871,2.4323913008124247,0.16976436674594877
sigma,11.7375,90,2.585053353306506,2.348888464201666,0.17311938703060148
sigma,11.7375,91,2.724224005727965,2.420106417546508,0.15781702175736428
sigma,11.7375,92,2.500324135936797,2.1001926087968457,0.165026580542326
sigma,11.7375,93,2.5932026422641528,2.4282857856399005,0.16369899287819856
sigma,11.7375,94,2.520843124269234,2.11832903147198,0.16839087158441546
sigma,11.7375,95,2.995155127184571,2.6050637652373787,0.15478279665112493
sigma,11.7375,96,2.3211577005358315,2.176463215162867,0.16956674233078953
sigma,11.7375,97,2.7842153425972356,2.494491421135681,0.16538688018918035
sigma,11.7375,98,2.4691322195466334,2.212592057653156,0.16716851517558093
sigma,11.7375,99,2.535640833484944,2.3168385913621314,0.16660610660910607
sigma,13.4,0,2.993545020473956,2.454434432666206,0.16327425017952915
sigma,13.4,1,3.227787587499691,2.8957942165140746,0.17107356563210485
sigma,13.4,2,3.136802783609504,2.7880925522128948,0.16477749496698377
sigma,13.4,3,3.3275749214187478,3.157912046757609,0.163664235919714
sigma,13.4,4,2.9856805832037026,2.6996142593357497,0.1610959708690643
sigma,13.4,5,3.0514973579434326,2.8136743113573175,0.17191462218761444
sigma,13.4,6,3.0124424075047465,2.7448619031387587,0.16790029853582383
sigma,13.4,7,3.272790469248001,2.782591057216825,0.17995153963565824
sigma,13.4,8,2.7801039101689433,2.5444242103811323,0.17048676386475564
sigma,13.4,9,3.0141156753898066,2.8103512734452476,0.17124756425619125
sigma,13.4,10,3.101592908622898,2.743263333114692,0.1634377285838127
sigma,13.4,11,3.4208208906445385,3.032048300306448,0.178698455542326
sigma,13.4,12,2.9588873693935334,2.8296787506017615,0.17398332878947256
sigma,13.4,13,2.85305613276487,2.423235996081374,0.15871985778212547
sigma,13.4,14,3.1476638690874346,2.7460328194688994,0.16730676665902136
sigma,13.4,15,2.9561694305772264,2.7700234242606285,0.16415792480111122
sigma,13.4,16,2.8870520103570314,2.7221765515147407,0.1816145665943622
sigma,13.4,17,2.67787322104256,2.5844618669389128,0.17358174920082092
sigma,13.4,18,3.0231193504208136,2.7422672180512535,0.17277590185403824
sigma,13.4,19,2.7723505863365077,2.802615170774496,0.1634522795677185
sigma,13.4,20,3.1851293823813833,2.8119110964497445,0.17213528454303736
sigma,13.4,21,3.0106170692979433,2.8798213392349954,0.1846409052610397
sigma,13.4,22,2.5994526406431397,2.398334827702463,0.1680858336389065
sigma,13.4,23,3.5731695070555674,3.1461397614732896,0.16751819476485252
sigma,13.4,24,3.113927646585548,2.883124253548635,0.1541764423251152
sigma,13.4,25,2.8378305854075343,2.78907569063513,0.17966453060507775
sigma,13.4,26,3.0757972609984847,2.6084878361013306,0.16291886195540428
sigma,13.4,27,2.944371320362272,2.659201912342059,0.16690364629030227
sigma,13.4,28,2.953177126367031,2.6784200027321337,0.15497743785381318
sigma,13.4,29,3.0602266214150617,2.593192976252123,0.1614232785999775
sigma,13.4,30,2.919425626151707,2.6692852053100626,0.1620804563164711
sigma,13.4,31,3.066908245094133,2.584535596064848,0.15827020183205603
sigma,13.4,32,3.134488676290726,2.6045779630963395,0.16516357213258742
sigma,13.4,33,2.8931881275690365,2.8358886644355454,0.1721736758947372
sigma,13.4,34,3.1841483952226923,2.9853396315753713,0.15919935256242748
sigma,13.4,35,3.02716734037471,2.895695827663186,0.17107703387737275
sigma,13.4,36,2.968667605063281,2.5463599446376346,0.1668442137539387
sigma,13.4,37,3.152999289357375,2.8979275414285652,0.16457254365086557
sigma,13.4,38,2.883114153033553,2.523040374649934,0.16577332541346548
sigma,13.4,39,3.1272533415296557,2.793209706228568,0.17108086794614788
sigma,13.4,40,2.7558224921558754,2.6200913531326364,0.17064908146858213
sigma,13.4,41,2.8601386739643537,2.686740272134566,0.16979334875941277
sigma,13.4,42,2.9179328174303265,2.601957482351681,0.18381771743297579
sigma,13.4,43,2.840179635023514,2.6114315870341436,0.16712913960218428
sigma,13.4,44,2.965412544965627,2.4873353652550847,0.1722534410655498
sigma,13.4,45,2.8765114535988268,2.4300867089991023,0.15865571945905682
sigma,13.4,46,3.039175759993263,2.661371526571802,0.17558384090662002
sigma,13.4,47,2.8509126286375412,2.6850424366316616,0.16640931218862534
sigma,13.4,48,2.752001459316279,2.5042338742184587,0.17333461195230485
sigma,13.4,49,3.066924987363599,2.7885606587352125,0.1637322522699833
sigma,13.4,50,2.768745202039188,2.601094258810786,0.1658473163843155
sigma,13.4,51,2.9716462040038785,2.634273071924733,0.17582891136407852
sigma,13.4,52,3.0701872268621493,2.788383770636891,0.15524599999189378
sigma,13.4,53,2.8469710553822516,2.7205024323040945,0.17124024033546442
sigma,13.4,54,2.941694136758734,2.7308112812052325,0.17359875738620759
sigma,13.4,55,2.9184068921475728,2.4945558436538597,0.16304153166711327
sigma,13.4,56,2.8540138259465664,2.4913878485999508,0.16621329113841052
sigma,13.4,57,2.923715652343919,2.793843303905396,0.16636104285717007
sigma,13.4,58,2.8415372972215707,2.6099962309682585,0.1748521700501442
sigma,13.4,59,3.2830555410058935,3.0017341737019336,0.16497213020920753
sigma,13.4,60,3.200207544165444,2.58237083927944,0.173342290148139
sigma,13.4,61,2.940608142385262,2.5635884433455374,0.1802839636802673
sigma,13.4,62,2.9561675784611765,2.6039533412380464,0.1682709440588951
sigma,13.4,63,3.4053761788053265,2.764926343056848,0.1706517405807972
sigma,13.4,64,2.8039964032077442,2.492661727585501,0.169277748465538
sigma,13.4,65,2.9423565042077158,2.3949903051128345,0.1581575699150562
sigma,13.4,66,3.2415859384899726,2.7688053677334405,0.1765738986432552
sigma,13.4,67,2.694241332185733,2.3409269848219374,0.16004830375313758
sigma,13.4,68,2.9805841977963787,2.70174037288154,0.18712128177285192
sigma,13.4,69,3.0730285843463214,2.7954806276465582,0.16968958452343935
sigma,13.4,70,2.7938675487746423,2.463014986845419,0.16785745546221736
sigma,13.4,71,3.1064593310964774,2.646973459850333,0.15963963158428668
sigma,13.4,72,2.8376983106526126,2.5554958227608466,0.17773586139082911
sigma,13.4,73,2.9208302166058395,2.55742147273898,0.16902882233262062
sigma,13.4,74,3.0304338106688107,2.5423567121788704,0.16815500855445864
sigma,13.4,75,2.852859490569365,2.4398572678057118,0.1639531761407852
sigma,13.4,76,3.1407241166913806,2.850668273462297,0.1597434543073177
sigma,13.4,77,2.5781270064209565,2.3303054909155243,0.17009351179003718
sigma,13.4,78,2.8312636569238627,2.3751164488513403,0.16228584572672844
sigma,13.4,79,2.857388689429495,2.7859504150193253,0.16290682554244995
sigma,13.4,80,3.096650858641162,2.83926903823577,0.1635777294635772
sigma,13.4,81,2.862428084777342,2.5792038129914054,0.17223394885659218
sigma,13.4,82,2.9784037197973134,2.52261343874439,0.16784003674983974
sigma,13.4,83,3.015632305554746,2.4999020448541867,0.17177882641553874
sigma,13.4,84,3.070957840754943,2.773026099381843,0.17386930733919143
sigma,13.4,85,3.1550505928282817,2.837486707733726,0.15736609995365133
